time,open,Percent change in price (close/open),close,BTC Dominance Open,Percent change in dominance (close/open),BTC Dominance Close,Volume,RSI (relative strength index),HV (historical volatility)
2022-03-26T20:00:00-04:00,44511.27,5.2043%,46827.76,42.69572544,0.6603%,42.97763655,41874.91071,68.68872205,37.06884604
2022-03-27T20:00:00-04:00,46827.76,0.6288%,47122.21,42.98009206,0.2547%,43.08955434,58949.2614,69.36020139,36.9994633
2022-03-28T20:00:00-04:00,47122.21,0.6634%,47434.8,43.09150293,-0.7354%,42.77458996,36772.28457,70.09344199,37.12798721
2022-03-29T20:00:00-04:00,47434.79,-0.7733%,47067.99,42.77055351,-0.8606%,42.40247389,40947.2085,68.03589636,32.89290364
2022-03-30T20:00:00-04:00,47067.99,-3.3094%,45510.34,42.40196733,-0.4279%,42.22051634,48645.12667,59.98362842,41.42696568
2022-03-31T20:00:00-04:00,45510.35,1.6988%,46283.49,42.21329828,-0.9139%,41.82751234,56271.06474,62.36460513,39.26154239
2022-04-01T20:00:00-04:00,46283.49,-1.0209%,45811,41.8039518,-0.4906%,41.59887115,37073.53582,60.01450059,40.64937697
2022-04-02T20:00:00-04:00,45810.99,1.3018%,46407.35,41.60928289,-0.4062%,41.44026535,33394.67794,61.96277922,39.1221237
2022-04-03T20:00:00-04:00,46407.36,0.3731%,46580.51,41.44449308,0.7105%,41.73897682,44641.87514,62.53362819,39.11091912
2022-04-04T20:00:00-04:00,46580.5,-2.3249%,45497.55,41.61490976,0.0152%,41.62124965,42192.74852,56.79303176,42.39971274
2022-04-05T20:00:00-04:00,45497.54,-5.1147%,43170.47,41.6480143,1.0579%,42.0885982,60849.32936,46.84210794,40.50330811
2022-04-06T20:00:00-04:00,43170.47,0.6340%,43444.19,42.09816379,-0.9480%,41.69908305,37396.54156,47.99631147,40.51008978
2022-04-07T20:00:00-04:00,43444.2,-2.7442%,42252.01,41.70618909,0.0306%,41.71895851,42375.04203,43.55999563,40.74465715
2022-04-08T20:00:00-04:00,42252.02,1.1880%,42753.97,41.70873312,-0.3226%,41.57419144,17891.66047,45.83029449,42.8996474
2022-04-09T20:00:00-04:00,42753.96,-1.3919%,42158.85,41.57767298,0.2364%,41.67596659,22771.09403,43.59148188,40.27947882
2022-04-10T20:00:00-04:00,42158.85,-6.2345%,39530.45,41.69618799,0.1529%,41.75992132,63560.44721,35.37273918,48.34334888
2022-04-11T20:00:00-04:00,39530.45,1.3774%,40074.94,41.75101505,-0.4617%,41.55825372,57751.01778,37.98134943,51.20224761
2022-04-12T20:00:00-04:00,40074.95,2.6771%,41147.79,41.55347235,0.2147%,41.64266973,41340.15341,42.8741748,54.22567325
2022-04-13T20:00:00-04:00,41147.78,-2.9294%,39942.38,41.65159962,-0.3304%,41.51397559,36807.01401,39.13808392,54.06833903
2022-04-14T20:00:00-04:00,39942.37,1.5260%,40551.9,41.51080122,0.1504%,41.57323546,24026.35739,41.89529983,56.43169631
2022-04-15T20:00:00-04:00,40551.9,-0.4271%,40378.71,41.56641495,-0.4158%,41.39356781,15805.44718,41.32246306,50.05334161
2022-04-16T20:00:00-04:00,40378.7,-1.7350%,39678.12,41.39700859,0.4203%,41.57098011,19988.49259,38.99945897,49.65472638
2022-04-17T20:00:00-04:00,39678.11,2.8303%,40801.13,41.58291433,0.3209%,41.71636672,54243.49575,44.3955322,52.18108583
2022-04-18T20:00:00-04:00,40801.13,1.6962%,41493.18,41.7172054,-0.0372%,41.70167162,35788.85843,47.47884073,52.79272362
2022-04-19T20:00:00-04:00,41493.19,-0.3254%,41358.19,41.68420876,0.2973%,41.80815416,40877.35041,46.93216886,52.3308075
2022-04-20T20:00:00-04:00,41358.19,-2.1234%,40480.01,41.82647774,0.2157%,41.91671226,59316.27657,43.42891037,37.24192133
2022-04-21T20:00:00-04:00,40480.01,-1.9042%,39709.18,41.91143666,-0.8777%,41.543585,46664.0196,40.56651877,38.35450665
2022-04-22T20:00:00-04:00,39709.19,-0.6739%,39441.6,41.5408845,0.1469%,41.60190636,20291.42375,39.59102043,34.21410152
2022-04-23T20:00:00-04:00,39441.61,0.0216%,39450.13,41.60191965,0.3678%,41.75493517,26703.61186,39.64084941,30.12982401
2022-04-24T20:00:00-04:00,39450.12,2.4739%,40426.08,41.77901657,0.3091%,41.90816003,63037.12784,45.20948831,32.36246431
2022-04-25T20:00:00-04:00,40426.08,-5.7226%,38112.65,41.89676775,-0.0297%,41.88434173,66650.258,36.59160074,46.7626135
2022-04-26T20:00:00-04:00,38112.64,2.9467%,39235.72,41.87944387,0.4322%,42.06046702,57083.12272,42.33800341,49.99933763
2022-04-27T20:00:00-04:00,39235.72,1.2905%,39742.07,42.05950366,0.2850%,42.17936036,56086.6715,44.76833789,47.48652983
2022-04-28T20:00:00-04:00,39742.06,-2.8835%,38596.11,42.19369342,0.2049%,42.28014911,51453.65715,40.59788595,47.93980432
2022-04-29T20:00:00-04:00,38596.11,-2.5011%,37630.8,42.27407062,1.1595%,42.76425557,35321.18989,37.43440574,48.92978646
2022-04-30T20:00:00-04:00,37630.8,2.2257%,38468.35,42.77166851,-0.4508%,42.57886966,38812.24104,41.68063202,51.31883297
2022-05-01T20:00:00-04:00,38468.35,0.1477%,38525.16,42.5926646,-0.0719%,42.56202373,53200.92628,41.9683264,50.60522734
2022-05-02T20:00:00-04:00,38525.16,-2.0667%,37728.95,42.54557123,-0.3629%,42.39116751,40316.45358,39.06002997,51.62271477
2022-05-03T20:00:00-04:00,37728.95,5.1977%,39690,42.40206952,-0.5537%,42.16727441,62574.61736,48.52205225,60.60244402
2022-05-04T20:00:00-04:00,39690,-7.9038%,36552.97,42.16488771,-0.8333%,41.81354693,88722.43355,38.28220714,74.56715311
2022-05-05T20:00:00-04:00,36552.97,-1.4751%,36013.77,41.81112222,-0.2799%,41.69407915,68437.80187,36.84299425,68.01818416
2022-05-06T20:00:00-04:00,36013.77,-1.5033%,35472.39,41.69108846,0.5307%,41.91235052,34281.70682,35.4038142,64.40793877
2022-05-07T20:00:00-04:00,35472.4,-4.0426%,34038.4,41.92671862,-0.7671%,41.60511534,72445.64344,31.85438854,64.84587147
2022-05-08T20:00:00-04:00,34038.39,-11.6400%,30076.31,41.62141569,0.8622%,41.98026574,191876.9264,24.5352312,89.93187261
2022-05-09T20:00:00-04:00,30074.23,3.1351%,31017.1,41.96531065,-0.3300%,41.82684095,165532.0031,28.72310533,95.42965487
2022-05-10T20:00:00-04:00,31017.11,-6.1681%,29103.94,41.69716599,4.5177%,43.58090358,207063.7393,25.61058526,94.51218427
2022-05-11T20:00:00-04:00,29103.94,-0.2549%,29029.75,43.25000111,2.7411%,44.43550812,204507.2631,25.49520856,94.08248756
2022-05-12T20:00:00-04:00,29029.74,0.8864%,29287.05,44.99348614,-1.3609%,44.3811669,97872.36957,26.72807296,96.44818358
2022-05-13T20:00:00-04:00,29287.05,2.7305%,30086.74,44.52329069,0.2093%,44.61648802,51095.87863,30.57331849,90.39137074
2022-05-14T20:00:00-04:00,30086.74,4.1286%,31328.89,44.64571652,-0.0259%,44.63413684,46275.66912,36.17613767,90.69899924
2022-05-15T20:00:00-04:00,31328.89,-4.6439%,29874.01,44.66054228,0.4252%,44.85043236,73082.19658,32.83387797,92.54177873
2022-05-16T20:00:00-04:00,29874.01,1.9111%,30444.93,44.80669115,-0.5666%,44.55279704,56724.13307,35.35774941,95.0454175
2022-05-17T20:00:00-04:00,30444.93,-5.6811%,28715.32,44.55087844,0.8158%,44.91432401,59749.15799,31.49642864,97.25096225
2022-05-18T20:00:00-04:00,28715.33,5.5855%,30319.23,44.9274272,0.9156%,45.33879725,67877.36415,38.23279514,77.4560148
2022-05-19T20:00:00-04:00,30319.22,-3.6881%,29201.01,45.35369974,-0.8286%,44.97789944,60517.25325,35.60407617,77.70516746
2022-05-20T20:00:00-04:00,29201.01,0.8358%,29445.06,45.00363937,-0.2831%,44.87622683,20987.13124,36.62817197,68.6429812
2022-05-21T20:00:00-04:00,29445.07,2.8829%,30293.94,44.88638355,0.3808%,45.05728917,36158.98748,40.19104692,70.3061656
2022-05-22T20:00:00-04:00,30293.93,-3.9109%,29109.15,45.06404105,-0.5915%,44.79747158,63901.49932,37.05933551,74.56838063
2022-05-23T20:00:00-04:00,29109.14,1.8738%,29654.58,44.80115863,0.5243%,45.03603378,59442.96036,39.40035392,73.58708742
2022-05-24T20:00:00-04:00,29654.58,-0.3791%,29542.15,45.02266299,0.4889%,45.24275877,59537.38659,39.07770484,68.59086366
2022-05-25T20:00:00-04:00,29542.14,-1.1536%,29201.35,45.24905364,2.7074%,46.47413252,94581.65463,38.06027543,63.52521298
2022-05-26T20:00:00-04:00,29201.35,-1.9573%,28629.8,46.48547448,0.1473%,46.55394791,90998.5201,36.35092903,62.67592
2022-05-27T20:00:00-04:00,28629.81,1.4025%,29031.33,46.5395567,-0.7065%,46.21074316,34479.35127,38.44256976,53.70273726
2022-05-28T20:00:00-04:00,29031.33,1.5045%,29468.1,46.19894595,0.4044%,46.38578066,27567.34764,40.72443608,43.14993499
2022-05-29T20:00:00-04:00,29468.1,7.6901%,31734.22,46.34705199,0.2792%,46.47643085,96785.9476,50.89510061,55.91877443
2022-05-30T20:00:00-04:00,31734.23,0.2105%,31801.04,46.44340173,0.7403%,46.78723093,62433.11632,51.16120183,56.03213174
2022-05-31T20:00:00-04:00,31801.05,-6.2741%,29805.83,46.72995337,-0.2660%,46.60565163,103395.6338,43.56901933,67.70373681
2022-06-01T20:00:00-04:00,29805.84,2.1700%,30452.62,46.62102033,0.3058%,46.76357955,56961.42928,46.34852117,64.08119095
2022-06-02T20:00:00-04:00,30452.63,-2.4708%,29700.21,46.7808568,0.2302%,46.88856798,54067.44727,43.65477268,65.44679475
2022-06-03T20:00:00-04:00,29700.21,0.5516%,29864.04,46.90575444,-0.2445%,46.79107554,25617.90113,44.41234323,65.45885152
2022-06-04T20:00:00-04:00,29864.03,0.1848%,29919.21,46.77934489,0.2732%,46.90713014,23139.9281,44.68207127,64.95939273
2022-06-05T20:00:00-04:00,29919.2,4.8594%,31373.1,46.89294099,1.3385%,47.52060381,68836.92456,51.37776928,67.93255097
2022-06-06T20:00:00-04:00,31373.1,-0.7898%,31125.33,47.58783851,0.3153%,47.73786051,110674.5166,50.26125287,68.52397496
2022-06-07T20:00:00-04:00,31125.32,-2.9576%,30204.77,47.77767823,-1.0819%,47.26077798,68542.61276,46.24055901,71.39974569
2022-06-08T20:00:00-04:00,30204.77,-0.3140%,30109.93,47.26234274,-0.2394%,47.14919526,46291.1865,45.83376239,54.95062045
2022-06-09T20:00:00-04:00,30109.93,-3.3811%,29091.88,47.16782928,0.7738%,47.53280238,76204.2498,41.60280088,57.10659074
2022-06-10T20:00:00-04:00,29091.87,-2.2933%,28424.7,47.5214808,1.7587%,48.35723544,65901.39895,39.05817408,46.17824016
2022-06-11T20:00:00-04:00,28424.71,-6.5091%,26574.53,48.35826154,-0.6798%,48.02952324,92474.59881,33.02556619,54.97767913
2022-06-12T20:00:00-04:00,26574.53,-15.3798%,22487.41,48.05281767,-3.5811%,46.33199014,254611.035,24.15142463,104.0464911
2022-06-13T20:00:00-04:00,22485.27,-1.5515%,22136.41,46.29674163,-1.0904%,45.79192928,187201.6467,23.56578244,102.2609397
2022-06-14T20:00:00-04:00,22136.42,2.0207%,22583.72,45.81467025,-0.9769%,45.36709486,200774.4935,26.02754306,104.8191166
2022-06-15T20:00:00-04:00,22583.72,-9.6636%,20401.31,45.35112453,-0.5025%,45.12324357,99673.59429,22.2604648,100.3143618
2022-06-16T20:00:00-04:00,20400.6,0.3344%,20468.81,45.08131274,-0.6585%,44.78442983,86694.33663,22.63343736,101.9424551
2022-06-17T20:00:00-04:00,20468.81,-7.3185%,18970.79,44.79530449,-1.4856%,44.1298451,196441.6555,20.30513515,103.3811971
2022-06-18T20:00:00-04:00,18970.79,8.4509%,20574,44.10278771,0.8015%,44.45625752,128320.876,28.7524078,125.2533847
2022-06-19T20:00:00-04:00,20574,-0.0005%,20573.89,44.46404291,-0.5174%,44.23399576,109028.9415,28.75218261,127.1593011
2022-06-20T20:00:00-04:00,20573.9,0.7272%,20723.52,44.23457322,-0.2628%,44.11834466,104371.0749,29.56034314,129.3381338
2022-06-21T20:00:00-04:00,20723.51,-3.5492%,19987.99,44.22841727,-0.1297%,44.17106714,92133.97938,27.88587552,127.416881
2022-06-22T20:00:00-04:00,19988,5.6140%,21110.13,44.16495728,0.1815%,44.2451242,83127.08716,34.02592572,99.80001533
2022-06-23T20:00:00-04:00,21110.12,0.6043%,21237.69,44.25016332,-2.0329%,43.3505979,77430.36622,34.70649714,99.83014656
2022-06-24T20:00:00-04:00,21237.68,1.1937%,21491.19,43.36537035,-0.0151%,43.35880203,51431.67794,36.11687248,99.21855092
2022-06-25T20:00:00-04:00,21491.18,-2.1084%,21038.07,43.3716734,0.4102%,43.54957821,53278.10464,34.6750819,79.34329804
2022-06-26T20:00:00-04:00,21038.08,-1.4047%,20742.56,43.54302994,-0.5396%,43.30808813,64475.0013,33.72940164,79.95281556
2022-06-27T20:00:00-04:00,20742.57,-2.2238%,20281.29,43.33177769,0.6178%,43.59948203,63801.0832,32.2508526,65.66800886
2022-06-28T20:00:00-04:00,20281.28,-0.7804%,20123.01,43.61368719,0.4478%,43.80898674,77309.04379,31.73675551,45.57744161
2022-06-29T20:00:00-04:00,20123,-0.8984%,19942.21,43.85739372,0.2221%,43.95480343,93846.64806,31.12639031,45.71073214
2022-06-30T20:00:00-04:00,19942.21,-3.3216%,19279.8,43.95080704,-1.2947%,43.38177321,111844.5949,28.93103721,48.29062227
2022-07-01T20:00:00-04:00,19279.8,-0.1400%,19252.81,43.38576159,-0.3414%,43.23764151,46180.3021,28.84177692,44.66659894
2022-07-02T20:00:00-04:00,19252.82,0.3273%,19315.83,43.23300077,0.0554%,43.25697312,51087.46631,29.38957855,25.94770803
2022-07-03T20:00:00-04:00,19315.83,4.7675%,20236.71,43.25756136,0.3526%,43.41009161,74814.04601,37.01939954,40.67765647
2022-07-04T20:00:00-04:00,20236.71,-0.3008%,20175.83,43.3996188,0.5029%,43.61789396,96041.13756,36.73677953,39.32019337
2022-07-05T20:00:00-04:00,20175.84,1.9264%,20564.51,43.62740718,-0.2806%,43.50499602,82439.5808,39.89185051,40.49575982
2022-07-06T20:00:00-04:00,20564.51,5.1568%,21624.98,43.49193789,1.3446%,44.07674003,85014.58261,47.5741957,49.44965251
2022-07-07T20:00:00-04:00,21624.99,-0.1398%,21594.75,44.07974806,0.5641%,44.32840358,403081.5735,47.38826303,46.70127493
2022-07-08T20:00:00-04:00,21594.75,-0.0135%,21591.83,44.33529744,-0.5354%,44.09793133,178417.8447,47.36900518,46.05622159
2022-07-09T20:00:00-04:00,21592.15,-3.3794%,20862.47,44.10579711,-0.3652%,43.94470643,192188.2156,42.70112024,51.27692163
2022-07-10T20:00:00-04:00,20861.11,-4.3023%,19963.61,43.95921956,-0.1385%,43.89831837,137535.4072,37.76234131,54.32038839
2022-07-11T20:00:00-04:00,19963.61,-3.1801%,19328.75,43.92491757,-0.3148%,43.78663311,139506.4586,34.70888588,58.09452862
2022-07-12T20:00:00-04:00,19331.28,4.6742%,20234.87,43.79197517,0.2445%,43.89906086,209250.2489,41.92663967,63.7093182
2022-07-13T20:00:00-04:00,20234.87,1.7493%,20588.84,43.92958388,-0.9526%,43.51111283,174809.217,44.50740458,58.69357082
2022-07-14T20:00:00-04:00,20588.84,1.1715%,20830.04,43.50929232,-0.0378%,43.49285455,143343.3049,46.2599336,58.86280003
2022-07-15T20:00:00-04:00,20830.04,1.7550%,21195.6,43.51092045,-1.6561%,42.79033104,121011.6739,48.89423881,58.70457107
2022-07-16T20:00:00-04:00,21195.6,-1.8751%,20798.16,42.80767195,-0.4215%,42.62723874,118229.4525,46.24032763,51.30351813
2022-07-17T20:00:00-04:00,20799.58,7.8511%,22432.58,42.62736119,-0.8316%,42.27286175,239942.7313,56.65884561,68.72251071
2022-07-18T20:00:00-04:00,22432.58,4.2975%,23396.62,42.2241093,2.2774%,43.1857243,263770.7657,61.40942569,72.01855384
2022-07-19T20:00:00-04:00,23398.48,-0.7487%,23223.3,43.37387377,0.2178%,43.46834418,238762.1709,60.13328255,67.76121839
2022-07-20T20:00:00-04:00,23223.3,-0.3062%,23152.19,43.46046395,-1.2275%,42.92696713,184817.6819,59.58617021,59.20412687
2022-07-21T20:00:00-04:00,23152.19,-2.0186%,22684.83,42.9051213,-0.0983%,42.86295828,171598.4397,55.98114022,56.04936079
2022-07-22T20:00:00-04:00,22684.83,-1.0305%,22451.07,42.89218487,-1.0207%,42.45440555,122137.7738,54.21436569,54.36851785
2022-07-23T20:00:00-04:00,22448.58,0.5840%,22579.68,42.47430365,-0.4239%,42.29424746,115189.6728,55.05481549,54.23442472
2022-07-24T20:00:00-04:00,22577.13,-5.6085%,21310.9,42.29479051,0.6281%,42.56044885,180344.7664,46.07021007,66.36682224
2022-07-25T20:00:00-04:00,21310.9,-0.2639%,21254.67,42.61813506,-0.4211%,42.43867618,177817.2433,45.71415202,65.69137704
2022-07-26T20:00:00-04:00,21254.67,7.9878%,22952.45,42.43833688,0.3445%,42.58451701,210971.198,56.61656371,77.36823485
2022-07-27T20:00:00-04:00,22954.31,3.8713%,23842.93,42.18583123,0.9662%,42.59343898,236029.0741,61.03654884,68.15176483
2022-07-28T20:00:00-04:00,23845.25,-0.2999%,23773.75,42.57887267,-1.1833%,42.07504393,198298.5062,60.52067713,64.24858531
2022-07-29T20:00:00-04:00,23777.28,-0.5626%,23643.51,42.07060485,0.3263%,42.20787792,151060.1321,59.50108808,64.15848448
2022-07-30T20:00:00-04:00,23644.64,-1.4858%,23293.32,42.21478621,-0.4784%,42.01281669,127743.3248,56.73347847,64.84243538
2022-07-31T20:00:00-04:00,23296.36,-0.1217%,23268.01,41.99382436,0.8315%,42.34301296,144210.1622,56.52882319,63.490239
2022-08-01T20:00:00-04:00,23266.9,-1.1996%,22987.79,42.34610541,-0.2678%,42.2326824,158073.2823,54.19774712,63.62843189
2022-08-02T20:00:00-04:00,22985.93,-0.7290%,22818.37,42.23330684,-0.7125%,41.93238312,145948.81,52.78061234,63.81987775
2022-08-03T20:00:00-04:00,22816.91,-0.8499%,22622.98,41.92497809,-0.8988%,41.54814776,154854.6702,51.12046344,52.46870564
2022-08-04T20:00:00-04:00,22622.41,3.0501%,23312.42,41.58271398,-0.7474%,41.2719321,175251.6975,56.3389613,53.832704
2022-08-05T20:00:00-04:00,23313.56,-1.5414%,22954.21,41.26860512,0.2806%,41.3844173,83911.80307,53.16314752,33.78788657
2022-08-06T20:00:00-04:00,22954.21,0.9592%,23174.39,41.00752478,0.9762%,41.40784983,88890.00877,54.8479482,24.83047836
2022-08-07T20:00:00-04:00,23174.39,2.7427%,23810,41.02069211,0.8975%,41.38887283,170958.4415,59.38942878,30.16844966
2022-08-08T20:00:00-04:00,23810.98,-2.7762%,23149.95,41.38082823,-0.0352%,41.3662669,143182.5086,53.38452377,34.22625552
2022-08-09T20:00:00-04:00,23151.32,3.4673%,23954.05,41.36490938,-1.1537%,40.88766732,208916.5495,58.84396762,38.7736016
2022-08-10T20:00:00-04:00,23954.05,-0.0821%,23934.39,40.88831578,-0.0265%,40.87746265,249759.7956,58.66306654,38.76417074
2022-08-11T20:00:00-04:00,23933.09,1.9663%,24403.68,40.87739439,0.1226%,40.9275274,174207.5704,61.69058769,38.54092576
2022-08-12T20:00:00-04:00,24401.7,0.1626%,24441.38,40.93745245,-0.7292%,40.63894485,152852.2544,61.93179809,37.7408318
2022-08-13T20:00:00-04:00,24443.06,-0.5638%,24305.24,40.6432493,0.2947%,40.7630096,151206.1447,60.45157479,37.3271281
2022-08-14T20:00:00-04:00,24305.25,-0.8658%,24094.82,40.76549087,0.9043%,41.13413236,242539.5476,58.13863498,35.21326323
2022-08-15T20:00:00-04:00,24093.04,-0.9891%,23854.74,41.12735768,-0.9771%,40.72551882,179324.9482,55.5281364,34.27504823
2022-08-16T20:00:00-04:00,23856.15,-2.1524%,23342.66,40.7211332,0.5074%,40.92776303,210668.6877,50.33645784,36.95314886
2022-08-17T20:00:00-04:00,23342.66,-0.6489%,23191.2,40.93100689,0.2924%,41.05068801,144185.9701,48.88073971,33.02084932
2022-08-18T20:00:00-04:00,23191.45,-10.1635%,20834.39,41.04309613,-0.9930%,40.63552462,283995.8775,32.92463421,67.92519731
2022-08-19T20:00:00-04:00,20834.39,1.4672%,21140.07,40.63626572,1.1495%,41.10337298,183041.6836,35.84956678,64.03984547
2022-08-20T20:00:00-04:00,21140.07,1.7764%,21515.61,41.11031412,-0.0676%,41.08251446,159200.6841,39.34874804,66.10411709
2022-08-21T20:00:00-04:00,21516.7,-0.5432%,21399.83,40.72126718,0.4613%,40.90912648,222222.0453,38.64880145,63.46107062
2022-08-22T20:00:00-04:00,21400.75,0.5998%,21529.12,40.90859134,-0.4437%,40.72707661,200967.7716,39.93373505,63.88977466
2022-08-23T20:00:00-04:00,21529.11,-0.7480%,21368.08,40.7315614,-0.7179%,40.43916013,174383.2205,38.84249997,63.82124028
2022-08-24T20:00:00-04:00,21368.05,0.8938%,21559.04,40.43639735,-0.0528%,40.4150529,169915.783,40.90467186,65.02730905
2022-08-25T20:00:00-04:00,21559.04,-6.1134%,20241.05,40.39807657,0.6203%,40.64866757,273811.6196,32.70730622,71.49014587
2022-08-26T20:00:00-04:00,20239.14,-0.9958%,20037.6,40.67808621,-0.3762%,40.52504813,162582.4603,31.65281258,71.48693827
2022-08-27T20:00:00-04:00,20037.6,-2.4054%,19555.61,40.52510627,-0.0027%,40.52399204,139307.9598,29.24708324,71.42040554
2022-08-28T20:00:00-04:00,19555.61,3.7336%,20285.73,40.53230414,-0.6175%,40.28203333,210509.4955,37.05182443,49.34053091
2022-08-29T20:00:00-04:00,20287.2,-2.3440%,19811.66,40.27232868,-0.6467%,40.01187202,256634.3553,34.39852145,49.32965095
2022-08-30T20:00:00-04:00,19813.03,1.1961%,20050.02,40.00172913,0.4276%,40.17278353,276946.6077,36.84727419,48.42026503
2022-08-31T20:00:00-04:00,20048.44,0.4141%,20131.46,40.12449401,-0.4519%,39.94316462,245289.9458,37.70290842,48.83951845
2022-09-01T20:00:00-04:00,20132.64,-0.8979%,19951.86,39.99425192,-0.2536%,39.89282145,245986.6033,36.52755125,48.23210041
2022-09-02T20:00:00-04:00,19950.98,-0.5969%,19831.9,39.88610865,-0.1784%,39.81494655,146639.032,35.72642787,48.24065496
2022-09-03T20:00:00-04:00,19832.45,0.8463%,20000.3,39.80880905,-0.1478%,39.74995701,145588.7789,37.78912504,48.18664856
2022-09-04T20:00:00-04:00,20000.3,-1.0173%,19796.84,39.75596045,-1.2071%,39.276058,222543.0106,36.27442978,33.09432131
2022-09-05T20:00:00-04:00,19795.34,-5.0756%,18790.61,39.59401606,-0.7290%,39.30538782,356315.0572,29.89284449,43.80072047
2022-09-06T20:00:00-04:00,18790.61,2.6728%,19292.84,39.31844785,-0.5297%,39.11019529,287394.7788,35.94959822,45.82650823
2022-09-07T20:00:00-04:00,19292.85,0.1395%,19319.77,39.09321713,-0.2133%,39.00984034,262813.2827,36.26754658,39.11717709
2022-09-08T20:00:00-04:00,19320.54,10.5565%,21360.11,38.95579885,3.9229%,40.48401446,428919.7465,54.639744,69.89427114
2022-09-09T20:00:00-04:00,21361.62,1.3422%,21648.34,40.48650826,-0.1643%,40.41998042,307997.335,56.54545481,69.93260045
2022-09-10T20:00:00-04:00,21647.21,0.8299%,21826.87,40.42459661,0.6805%,40.69969086,280702.5515,57.73004993,69.89471808
2022-09-11T20:00:00-04:00,21826.87,2.6063%,22395.74,40.70965599,2.0714%,41.55291723,395395.6183,61.34594868,69.63399368
2022-09-12T20:00:00-04:00,22395.44,-9.9211%,20173.57,41.56405003,-2.5045%,40.52306697,431915.0333,45.11196231,96.42609126
2022-09-13T20:00:00-04:00,20173.62,0.2632%,20226.71,40.53880051,-1.0531%,40.11190041,340826.4015,45.48349434,96.3350714
2022-09-14T20:00:00-04:00,20227.17,-2.5970%,19701.88,40.12490597,1.4639%,40.71230141,333069.7608,42.4288438,97.45942989
2022-09-15T20:00:00-04:00,19701.88,0.5148%,19803.3,40.70153697,0.4784%,40.89623902,283791.0706,43.22239403,91.73331897
2022-09-16T20:00:00-04:00,19803.3,1.5670%,20113.62,40.9094054,-0.2089%,40.82396182,179350.2434,45.68915396,91.03028918
2022-09-17T20:00:00-04:00,20112.61,-3.4627%,19416.18,40.84623749,1.4859%,41.45316678,254217.469,41.34183663,93.82341569
2022-09-18T20:00:00-04:00,19417.45,0.6158%,19537.02,41.49471205,-0.7918%,41.16614186,380512.4031,42.36508817,69.62971082
2022-09-19T20:00:00-04:00,19537.02,-3.3885%,18875,41.17186371,-0.9173%,40.79420828,324098.3286,38.411757,69.43352386
2022-09-20T20:00:00-04:00,18874.31,-2.1879%,18461.36,40.77827721,0.3071%,40.90350696,385034.1002,36.14237369,68.10281475
2022-09-21T20:00:00-04:00,18461.36,5.0932%,19401.63,40.94874518,0.1228%,40.99904823,379321.7211,44.21111999,74.62541373
2022-09-22T20:00:00-04:00,19401.63,-0.5758%,19289.91,40.98504314,-0.6749%,40.70842843,385886.9183,43.50768767,47.68607905
2022-09-23T20:00:00-04:00,19288.57,-1.9082%,18920.5,40.70622077,-0.5503%,40.48220951,239496.5675,41.17484636,48.15045267
2022-09-24T20:00:00-04:00,18921.99,-0.6057%,18807.38,40.48632471,0.2285%,40.57883823,191191.4492,40.45943725,46.5100231
2022-09-25T20:00:00-04:00,18809.13,2.2260%,19227.82,40.59453788,0.5067%,40.80023966,439239.2194,44.33099091,48.77531031
2022-09-26T20:00:00-04:00,19226.68,-0.7674%,19079.13,40.78957101,0.0624%,40.81502431,593260.7416,43.25967388,47.35783981
2022-09-27T20:00:00-04:00,19078.1,1.7545%,19412.82,40.86614165,0.6811%,41.14448333,521385.4555,46.39076898,44.71778393
2022-09-28T20:00:00-04:00,19412.82,0.9205%,19591.51,41.11582094,0.2102%,41.20223146,406424.9326,48.04417833,44.89978688
2022-09-29T20:00:00-04:00,19590.54,-0.8572%,19422.61,41.25152166,-0.3445%,41.10940262,444322.9534,46.58176272,39.74953755
2022-09-30T20:00:00-04:00,19422.61,-0.5749%,19310.95,41.13656849,0.1543%,41.2000426,165625.1396,45.59369327,36.99882493
2022-10-01T20:00:00-04:00,19312.24,-1.3227%,19056.8,41.20122341,0.2081%,41.28698263,206812.4703,43.340282,24.37972371
2022-10-02T20:00:00-04:00,19057.74,2.9979%,19629.08,41.31865231,0.5400%,41.54177372,293585.7521,49.40419967,30.03980693
2022-10-03T20:00:00-04:00,19629.08,3.6107%,20337.82,41.52706531,0.8557%,41.88239234,327012.0013,55.72408874,32.33830822
2022-10-04T20:00:00-04:00,20337.82,-0.8829%,20158.26,41.88268684,-0.2974%,41.75812164,312239.7522,53.88758817,32.80527865
2022-10-05T20:00:00-04:00,20158.26,-0.9802%,19960.67,41.73875712,-0.2268%,41.64408391,320122.1702,51.86206172,32.52288265
2022-10-06T20:00:00-04:00,19960.67,-2.1571%,19530.09,41.63808452,-0.9391%,41.24708187,220874.8391,47.65809361,35.22034659
2022-10-07T20:00:00-04:00,19530.09,-0.5741%,19417.96,41.24688837,0.1508%,41.30908582,102480.0984,46.59875071,34.09930137
2022-10-08T20:00:00-04:00,19416.52,0.1159%,19439.02,41.29746208,-0.2931%,41.17642076,113900.8268,46.83776527,33.62026199
2022-10-09T20:00:00-04:00,19439.96,-1.5848%,19131.87,41.11942677,0.5532%,41.3469056,212509.0985,43.76137962,34.48871846
2022-10-10T20:00:00-04:00,19131.87,-0.3757%,19060,41.36133749,0.2530%,41.46598427,243473.8429,43.04887413,34.4175326
